5981 90937
0 74 242 0.051724137931034
0 74 3 0.034482758620690
0 74 146 0.051724137931034
0 74 1648 0.017241379310345
0 74 101 0.017241379310345
0 74 1317 0.017241379310345
0 74 482 0.017241379310345
0 74 531 0.017241379310345
0 74 144 0.137931034482759
0 74 23 0.051724137931034
0 74 386 0.017241379310345
0 74 1236 0.051724137931034
0 74 2128 0.017241379310345
0 74 618 0.017241379310345
0 74 401 0.017241379310345
0 74 407 0.017241379310345
0 74 45 0.051724137931034
0 74 583 0.017241379310345
0 74 120 0.017241379310345
0 74 2906 0.017241379310345
0 74 323 0.017241379310345
0 74 921 0.017241379310345
0 74 1626 0.017241379310345
0 74 4877 0.017241379310345
0 74 4956 0.017241379310345
0 74 145 0.017241379310345
0 74 567 0.017241379310345
0 74 504 0.017241379310345
0 74 885 0.017241379310345
0 74 385 0.017241379310345
0 74 107 0.017241379310345
0 74 1409 0.017241379310345
0 74 555 0.017241379310345
0 74 421 0.017241379310345
74 340 242 0.750000000000000
74 340 1409 0.250000000000000
340 242 95 0.200000000000000
340 242 766 0.200000000000000
340 242 33 0.200000000000000
340 242 5106 0.200000000000000
340 242 443 0.200000000000000
242 95 2 1.000000000000000
95 2 1247 0.500000000000000
95 2 3 0.500000000000000
2 1247 128 1.000000000000000
1247 128 177 1.000000000000000
128 177 646 0.142857142857143
128 177 1423 0.142857142857143
128 177 1430 0.142857142857143
128 177 2537 0.142857142857143
128 177 3420 0.285714285714286
128 177 5963 0.142857142857143
177 646 12 1.000000000000000
646 12 60 1.000000000000000
411 145 1248 1.000000000000000
145 1248 2 1.000000000000000
1248 2 1249 1.000000000000000
2 1249 321 1.000000000000000
1249 321 60 1.000000000000000
837 51 44 1.000000000000000
51 44 173 0.333333333333333
51 44 60 0.333333333333333
51 44 26 0.333333333333333
44 173 60 1.000000000000000
173 60 74 1.000000000000000
23 1250 21 0.500000000000000
23 1250 645 0.500000000000000
1250 21 456 1.000000000000000
21 456 291 1.000000000000000
456 291 16 0.333333333333333
456 291 2 0.666666666666667
291 16 645 1.000000000000000
16 645 15 0.250000000000000
16 645 1438 0.250000000000000
16 645 456 0.250000000000000
16 645 937 0.250000000000000
645 15 2 1.000000000000000
2 97 51 0.066666666666667
2 97 15 0.200000000000000
2 97 21 0.133333333333333
2 97 116 0.066666666666667
2 97 12 0.066666666666667
2 97 74 0.133333333333333
2 97 1757 0.066666666666667
2 97 277 0.066666666666667
2 97 1845 0.066666666666667
2 97 186 0.066666666666667
2 97 1598 0.066666666666667
51 122 18 0.090909090909091
51 122 23 0.727272727272727
51 122 53 0.090909090909091
51 122 616 0.090909090909091
122 18 759 0.500000000000000
122 18 957 0.500000000000000
18 759 1251 1.000000000000000
759 1251 321 1.000000000000000
1251 321 60 0.333333333333333
1251 321 147 0.333333333333333
1251 321 1100 0.333333333333333
53 72 466 1.000000000000000
72 466 15 1.000000000000000
15 1252 1253 1.000000000000000
1252 1253 15 0.500000000000000
1252 1253 0 0.500000000000000
1253 15 784 0.250000000000000
1253 15 163 0.250000000000000
1253 15 232 0.250000000000000
1253 15 521 0.250000000000000
15 784 709 0.142857142857143
15 784 3299 0.428571428571429
15 784 1290 0.142857142857143
15 784 2448 0.142857142857143
15 784 4837 0.142857142857143
709 15 2 0.400000000000000
709 15 2287 0.100000000000000
709 15 199 0.100000000000000
709 15 710 0.100000000000000
709 15 3268 0.100000000000000
709 15 48 0.100000000000000
709 15 53 0.100000000000000
2 723 325 0.500000000000000
2 723 3057 0.500000000000000
723 325 305 0.500000000000000
723 325 782 0.500000000000000
325 305 12 0.500000000000000
325 305 156 0.500000000000000
60 1254 1255 0.250000000000000
60 1254 53 0.250000000000000
60 1254 198 0.250000000000000
60 1254 781 0.250000000000000
1254 1255 781 1.000000000000000
1255 781 750 1.000000000000000
781 750 314 1.000000000000000
750 314 48 1.000000000000000
314 48 53 0.500000000000000
314 48 139 0.500000000000000
16 1256 1257 1.000000000000000
1256 1257 44 1.000000000000000
1257 44 16 1.000000000000000
44 16 173 0.250000000000000
44 16 3 0.250000000000000
44 16 1237 0.250000000000000
44 16 3206 0.250000000000000
3 759 97 0.500000000000000
3 759 15 0.500000000000000
759 97 74 1.000000000000000
74 1258 147 1.000000000000000
1258 147 92 1.000000000000000
147 92 3 0.666666666666667
147 92 98 0.222222222222222
147 92 177 0.111111111111111
3 728 12 0.500000000000000
3 728 15 0.500000000000000
728 12 3 0.181818181818182
728 12 0 0.272727272727273
728 12 334 0.090909090909091
728 12 2286 0.090909090909091
728 12 3327 0.090909090909091
728 12 986 0.090909090909091
728 12 114 0.090909090909091
728 12 774 0.090909090909091
583 506 0 0.250000000000000
583 506 39 0.250000000000000
583 506 3494 0.250000000000000
583 506 60 0.250000000000000
506 0 881 0.500000000000000
506 0 293 0.500000000000000
0 881 122 1.000000000000000
881 122 177 1.000000000000000
122 177 1259 0.500000000000000
122 177 1264 0.500000000000000
177 1259 1260 0.066666666666667
177 1259 1804 0.066666666666667
177 1259 164 0.066666666666667
177 1259 2500 0.066666666666667
177 1259 661 0.066666666666667
177 1259 2537 0.066666666666667
177 1259 2880 0.066666666666667
177 1259 15 0.066666666666667
177 1259 299 0.066666666666667
177 1259 536 0.066666666666667
177 1259 2984 0.066666666666667
177 1259 12 0.066666666666667
177 1259 7 0.066666666666667
177 1259 2531 0.066666666666667
177 1259 5861 0.066666666666667
1259 1260 51 1.000000000000000
1260 51 53 1.000000000000000
31 72 1060 1.000000000000000
72 1060 92 1.000000000000000
1060 92 177 0.333333333333333
1060 92 1100 0.666666666666667
1053 25 51 1.000000000000000
51 1055 156 1.000000000000000
1055 156 53 1.000000000000000
74 114 81 0.166666666666667
74 114 128 0.166666666666667
74 114 383 0.166666666666667
74 114 837 0.166666666666667
74 114 23 0.166666666666667
74 114 48 0.166666666666667
114 81 712 0.200000000000000
114 81 26 0.200000000000000
114 81 3372 0.200000000000000
114 81 890 0.200000000000000
114 81 114 0.200000000000000
81 712 81 1.000000000000000
712 81 60 0.375000000000000
712 81 114 0.125000000000000
712 81 1312 0.125000000000000
712 81 2769 0.125000000000000
712 81 625 0.125000000000000
712 81 1110 0.125000000000000
116 982 15 1.000000000000000
982 15 2 0.200000000000000
982 15 555 0.200000000000000
982 15 216 0.200000000000000
982 15 1145 0.200000000000000
982 15 5553 0.200000000000000
223 1261 60 1.000000000000000
1261 60 116 1.000000000000000
116 555 982 1.000000000000000
555 982 1262 0.333333333333333
555 982 3 0.333333333333333
555 982 1217 0.333333333333333
982 1262 177 1.000000000000000
1262 177 950 1.000000000000000
51 530 60 1.000000000000000
1236 114 12 1.000000000000000
3 219 1263 0.111111111111111
3 219 12 0.333333333333333
3 219 39 0.111111111111111
3 219 157 0.111111111111111
3 219 15 0.333333333333333
219 1263 157 0.200000000000000
219 1263 12 0.200000000000000
219 1263 295 0.400000000000000
219 1263 913 0.200000000000000
1263 157 625 1.000000000000000
157 625 1264 1.000000000000000
625 1264 1265 0.142857142857143
625 1264 15 0.142857142857143
625 1264 244 0.142857142857143
625 1264 12 0.285714285714286
625 1264 118 0.142857142857143
625 1264 21 0.142857142857143
1264 1265 15 0.500000000000000
1264 1265 12 0.500000000000000
1265 15 82 1.000000000000000
74 255 12 0.750000000000000
74 255 15 0.250000000000000
255 12 2 0.034482758620690
255 12 13 0.017241379310345
255 12 7 0.017241379310345
255 12 0 0.017241379310345
255 12 433 0.017241379310345
255 12 30 0.068965517241379
255 12 406 0.086206896551724
255 12 997 0.017241379310345
255 12 53 0.017241379310345
255 12 106 0.068965517241379
255 12 845 0.051724137931034
255 12 2255 0.017241379310345
255 12 60 0.051724137931034
255 12 223 0.034482758620690
255 12 173 0.017241379310345
255 12 82 0.017241379310345
255 12 805 0.017241379310345
255 12 3725 0.017241379310345
255 12 2758 0.017241379310345
255 12 3958 0.017241379310345
255 12 119 0.017241379310345
255 12 250 0.017241379310345
255 12 697 0.017241379310345
255 12 35 0.017241379310345
255 12 308 0.017241379310345
255 12 839 0.017241379310345
255 12 3285 0.017241379310345
255 12 4847 0.017241379310345
255 12 40 0.017241379310345
255 12 607 0.017241379310345
255 12 3 0.051724137931034
255 12 17 0.017241379310345
255 12 868 0.017241379310345
255 12 84 0.017241379310345
255 12 101 0.017241379310345
255 12 877 0.017241379310345
255 12 404 0.017241379310345
255 12 81 0.017241379310345
255 12 5839 0.017241379310345
255 12 31 0.017241379310345
474 655 1266 0.600000000000000
474 655 478 0.400000000000000
655 1266 12 0.500000000000000
655 1266 25 0.250000000000000
655 1266 295 0.250000000000000
1266 12 474 0.333333333333333
1266 12 100 0.333333333333333
1266 12 406 0.333333333333333
12 474 655 0.111111111111111
12 474 37 0.111111111111111
12 474 12 0.037037037037037
12 474 634 0.037037037037037
12 474 2258 0.111111111111111
12 474 981 0.074074074074074
12 474 924 0.037037037037037
12 474 15 0.037037037037037
12 474 593 0.037037037037037
12 474 392 0.037037037037037
12 474 30 0.111111111111111
12 474 2588 0.037037037037037
12 474 3199 0.037037037037037
12 474 4156 0.037037037037037
12 474 1113 0.037037037037037
12 474 2983 0.037037037037037
12 474 5200 0.037037037037037
12 474 153 0.037037037037037
1266 25 51 0.500000000000000
1266 25 74 0.500000000000000
223 1267 128 1.000000000000000
1267 128 53 1.000000000000000
53 1268 998 1.000000000000000
1268 998 48 0.500000000000000
1268 998 39 0.500000000000000
94 12 951 0.250000000000000
94 12 60 0.250000000000000
94 12 579 0.250000000000000
94 12 45 0.250000000000000
12 951 1269 0.961538461538462
12 951 1544 0.038461538461538
951 1269 1270 0.010309278350515
951 1269 411 0.010309278350515
951 1269 12 0.082474226804124
951 1269 742 0.010309278350515
951 1269 253 0.010309278350515
951 1269 1366 0.010309278350515
951 1269 74 0.061855670103093
951 1269 46 0.030927835051546
951 1269 637 0.010309278350515
951 1269 1469 0.010309278350515
951 1269 75 0.010309278350515
951 1269 1498 0.010309278350515
951 1269 1550 0.010309278350515
951 1269 1209 0.010309278350515
951 1269 2 0.041237113402062
951 1269 1623 0.010309278350515
951 1269 255 0.020618556701031
951 1269 79 0.020618556701031
951 1269 987 0.010309278350515
951 1269 383 0.020618556701031
951 1269 3 0.010309278350515
951 1269 1807 0.010309278350515
951 1269 15 0.164948453608247
951 1269 750 0.010309278350515
951 1269 1859 0.010309278350515
951 1269 68 0.010309278350515
951 1269 1869 0.010309278350515
951 1269 1591 0.010309278350515
951 1269 235 0.010309278350515
951 1269 1912 0.010309278350515
951 1269 51 0.030927835051546
951 1269 1938 0.010309278350515
951 1269 1939 0.010309278350515
951 1269 58 0.030927835051546
951 1269 279 0.010309278350515
951 1269 420 0.010309278350515
951 1269 694 0.010309278350515
951 1269 112 0.010309278350515
951 1269 408 0.020618556701031
951 1269 463 0.010309278350515
951 1269 2078 0.010309278350515
951 1269 537 0.010309278350515
951 1269 567 0.010309278350515
951 1269 39 0.010309278350515
951 1269 838 0.010309278350515
951 1269 156 0.010309278350515
951 1269 118 0.010309278350515
951 1269 240 0.010309278350515
951 1269 1841 0.010309278350515
951 1269 33 0.010309278350515
951 1269 25 0.010309278350515
951 1269 244 0.010309278350515
951 1269 454 0.020618556701031
951 1269 1661 0.010309278350515
951 1269 3229 0.010309278350515
951 1269 48 0.010309278350515
1269 1270 3 1.000000000000000
1270 3 1212 0.500000000000000
1270 3 933 0.500000000000000
1212 81 0 1.000000000000000
51 677 88 1.000000000000000
677 88 3 1.000000000000000
12 1271 625 1.000000000000000
1271 625 709 1.000000000000000
625 709 295 0.500000000000000
625 709 92 0.500000000000000
709 295 60 1.000000000000000
60 1272 15 1.000000000000000
1272 15 277 1.000000000000000
277 397 16 1.000000000000000
397 16 53 0.333333333333333
397 16 991 0.333333333333333
397 16 1037 0.333333333333333
53 280 1273 1.000000000000000
280 1273 12 1.000000000000000
1273 12 122 1.000000000000000
12 122 1134 0.333333333333333
12 122 53 0.166666666666667
12 122 1967 0.166666666666667
12 122 23 0.166666666666667
12 122 1178 0.166666666666667
122 1134 53 0.500000000000000
122 1134 560 0.500000000000000
1134 53 605 0.500000000000000
1134 53 4530 0.500000000000000
53 605 15 0.090909090909091
53 605 39 0.090909090909091
53 605 26 0.090909090909091
53 605 338 0.090909090909091
53 605 12 0.363636363636364
53 605 92 0.090909090909091
53 605 459 0.181818181818182
15 951 1269 0.928571428571429
15 951 1544 0.071428571428571
1269 411 88 1.000000000000000
411 88 3 0.250000000000000
411 88 197 0.250000000000000
411 88 177 0.250000000000000
411 88 85 0.250000000000000
177 1274 2 0.200000000000000
177 1274 81 0.400000000000000
177 1274 15 0.400000000000000
1274 2 370 1.000000000000000
370 25 0 1.000000000000000
25 0 1275 0.045454545454545
25 0 2 0.136363636363636
25 0 74 0.136363636363636
25 0 46 0.045454545454545
25 0 116 0.090909090909091
25 0 914 0.045454545454545
25 0 269 0.090909090909091
25 0 837 0.045454545454545
25 0 987 0.045454545454545
25 0 207 0.045454545454545
25 0 240 0.045454545454545
25 0 2429 0.045454545454545
25 0 1609 0.045454545454545
25 0 51 0.045454545454545
25 0 15 0.045454545454545
25 0 460 0.045454545454545
0 1275 53 1.000000000000000
1275 53 1276 0.333333333333333
1275 53 1339 0.333333333333333
1275 53 4913 0.333333333333333
53 1276 12 1.000000000000000
1276 12 0 1.000000000000000
0 245 69 1.000000000000000
69 74 372 0.250000000000000
69 74 114 0.250000000000000
69 74 23 0.250000000000000
69 74 53 0.250000000000000
74 372 1277 0.333333333333333
74 372 92 0.333333333333333
74 372 813 0.333333333333333
372 1277 321 1.000000000000000
1277 321 3 1.000000000000000
321 3 1278 0.111111111111111
321 3 1305 0.111111111111111
321 3 5103 0.111111111111111
321 3 739 0.111111111111111
321 3 4 0.111111111111111
321 3 33 0.111111111111111
321 3 2619 0.111111111111111
321 3 7 0.111111111111111
321 3 1018 0.111111111111111
3 1278 16 0.818181818181818
3 1278 2409 0.045454545454545
3 1278 81 0.045454545454545
3 1278 15 0.045454545454545
3 1278 12 0.045454545454545
1278 16 3 0.833333333333333
1278 16 190 0.055555555555556
1278 16 625 0.055555555555556
1278 16 3504 0.055555555555556
3 1279 39 0.250000000000000
3 1279 961 0.500000000000000
3 1279 637 0.250000000000000
1279 39 177 1.000000000000000
177 1280 265 0.500000000000000
177 1280 23 0.500000000000000
1280 265 314 1.000000000000000
265 314 15 1.000000000000000
114 58 101 0.400000000000000
114 58 147 0.200000000000000
114 58 177 0.400000000000000
58 101 1281 1.000000000000000
101 1281 15 0.500000000000000
101 1281 0 0.500000000000000
1281 15 177 0.333333333333333
1281 15 255 0.333333333333333
1281 15 1 0.333333333333333
709 1017 1007 1.000000000000000
1017 1007 25 1.000000000000000
1007 25 397 1.000000000000000
25 397 173 1.000000000000000
397 173 88 1.000000000000000
613 12 0 0.142857142857143
613 12 114 0.428571428571429
613 12 39 0.142857142857143
613 12 3 0.142857142857143
613 12 3896 0.142857142857143
51 1213 1282 1.000000000000000
1213 1282 277 1.000000000000000
1282 277 3 1.000000000000000
3 86 97 0.090909090909091
3 86 12 0.090909090909091
3 86 26 0.090909090909091
3 86 60 0.272727272727273
3 86 100 0.090909090909091
3 86 3 0.090909090909091
3 86 376 0.090909090909091
3 86 79 0.090909090909091
3 86 598 0.090909090909091
86 97 140 0.500000000000000
86 97 74 0.500000000000000
97 140 39 1.000000000000000
1212 48 177 1.000000000000000
12 97 411 0.043478260869565
12 97 15 0.043478260869565
12 97 279 0.043478260869565
12 97 1307 0.043478260869565
12 97 408 0.043478260869565
12 97 74 0.130434782608696
12 97 2 0.130434782608696
12 97 674 0.043478260869565
12 97 491 0.043478260869565
12 97 295 0.043478260869565
12 97 269 0.043478260869565
12 97 203 0.043478260869565
12 97 240 0.043478260869565
12 97 51 0.086956521739130
12 97 1113 0.043478260869565
12 97 2025 0.043478260869565
12 97 233 0.043478260869565
12 97 2186 0.043478260869565
97 411 53 0.333333333333333
97 411 156 0.666666666666667
411 53 286 0.500000000000000
411 53 371 0.500000000000000
286 156 951 0.333333333333333
286 156 1205 0.333333333333333
286 156 4936 0.333333333333333
156 951 1269 1.000000000000000
1269 12 60 0.111111111111111
1269 12 404 0.111111111111111
1269 12 656 0.111111111111111
1269 12 323 0.111111111111111
1269 12 0 0.111111111111111
1269 12 106 0.111111111111111
1269 12 100 0.111111111111111
1269 12 218 0.111111111111111
1269 12 1504 0.111111111111111
1189 466 15 1.000000000000000
418 32 66 1.000000000000000
32 66 15 1.000000000000000
15 95 15 1.000000000000000
95 15 1283 0.166666666666667
95 15 1881 0.166666666666667
95 15 2783 0.166666666666667
95 15 2107 0.166666666666667
95 15 45 0.166666666666667
95 15 3076 0.166666666666667
15 1283 722 1.000000000000000
1283 722 305 1.000000000000000
305 15 2 0.181818181818182
305 15 2174 0.090909090909091
305 15 106 0.181818181818182
305 15 2837 0.090909090909091
305 15 0 0.090909090909091
305 15 53 0.090909090909091
305 15 65 0.090909090909091
305 15 156 0.090909090909091
305 15 1096 0.090909090909091
2 1284 1195 0.500000000000000
2 1284 15 0.500000000000000
1284 1195 709 1.000000000000000
1195 709 25 0.500000000000000
1195 709 2 0.500000000000000
709 25 675 1.000000000000000
25 675 1285 1.000000000000000
675 1285 92 1.000000000000000
1285 92 177 1.000000000000000
177 1284 15 0.500000000000000
177 1284 784 0.500000000000000
1284 15 1240 0.200000000000000
1284 15 63 0.200000000000000
1284 15 1157 0.200000000000000
1284 15 4989 0.200000000000000
1284 15 5113 0.200000000000000
15 1240 234 0.500000000000000
15 1240 1403 0.500000000000000
1240 234 12 1.000000000000000
12 950 623 1.000000000000000
623 1246 255 1.000000000000000
1246 255 25 1.000000000000000
255 25 97 0.500000000000000
255 25 12 0.250000000000000
255 25 60 0.250000000000000
25 97 411 0.500000000000000
25 97 2 0.250000000000000
25 97 74 0.250000000000000
1026 1286 0 1.000000000000000
1286 0 1246 1.000000000000000
0 1246 255 1.000000000000000
53 1287 39 0.250000000000000
53 1287 15 0.250000000000000
53 1287 1576 0.250000000000000
53 1287 2 0.250000000000000
1287 39 53 1.000000000000000
53 1288 12 1.000000000000000
1288 12 0 1.000000000000000
0 265 3 0.500000000000000
0 265 39 0.500000000000000
3 1289 16 0.500000000000000
3 1289 15 0.500000000000000
1289 16 1290 1.000000000000000
16 1290 2 1.000000000000000
1290 2 1219 1.000000000000000
2 1219 92 1.000000000000000
1219 92 3 1.000000000000000
1233 15 57 0.142857142857143
1233 15 39 0.142857142857143
1233 15 3153 0.142857142857143
1233 15 240 0.142857142857143
1233 15 2 0.142857142857143
1233 15 734 0.142857142857143
1233 15 60 0.142857142857143
51 1291 81 1.000000000000000
1291 81 100 1.000000000000000
81 100 240 0.500000000000000
81 100 899 0.500000000000000
240 32 539 0.500000000000000
240 32 216 0.500000000000000
32 539 12 1.000000000000000
539 12 97 0.076923076923077
539 12 663 0.038461538461538
539 12 60 0.115384615384615
539 12 12 0.038461538461538
539 12 451 0.038461538461538
539 12 647 0.038461538461538
539 12 951 0.038461538461538
539 12 622 0.038461538461538
539 12 3 0.115384615384615
539 12 53 0.038461538461538
539 12 3536 0.038461538461538
539 12 0 0.038461538461538
539 12 805 0.038461538461538
539 12 406 0.038461538461538
539 12 30 0.038461538461538
539 12 530 0.038461538461538
539 12 1667 0.038461538461538
539 12 1071 0.038461538461538
539 12 3285 0.038461538461538
539 12 92 0.038461538461538
539 12 725 0.038461538461538
97 15 1292 0.100000000000000
97 15 576 0.100000000000000
97 15 92 0.100000000000000
97 15 270 0.100000000000000
97 15 232 0.100000000000000
97 15 255 0.100000000000000
97 15 2 0.100000000000000
97 15 9 0.100000000000000
97 15 106 0.100000000000000
97 15 256 0.100000000000000
15 1292 15 1.000000000000000
1292 15 51 0.400000000000000
1292 15 447 0.200000000000000
1292 15 39 0.200000000000000
1292 15 74 0.200000000000000
51 1293 177 0.500000000000000
51 1293 2796 0.500000000000000
1293 177 1235 1.000000000000000
177 1235 12 0.500000000000000
177 1235 81 0.500000000000000
466 306 12 0.500000000000000
466 306 15 0.500000000000000
12 1294 1295 0.250000000000000
12 1294 12 0.250000000000000
12 1294 1315 0.250000000000000
12 1294 458 0.250000000000000
1294 1295 15 1.000000000000000
1295 15 60 1.000000000000000
256 159 197 0.600000000000000
256 159 5271 0.200000000000000
256 159 631 0.200000000000000
961 2 1203 1.000000000000000
2 1203 12 0.400000000000000
2 1203 15 0.200000000000000
2 1203 3581 0.200000000000000
2 1203 776 0.200000000000000
1203 12 404 0.200000000000000
1203 12 1322 0.200000000000000
1203 12 951 0.200000000000000
1203 12 899 0.200000000000000
1203 12 4068 0.200000000000000
404 616 959 1.000000000000000
616 959 321 1.000000000000000
959 321 33 0.250000000000000
959 321 758 0.500000000000000
959 321 3 0.250000000000000
321 33 1296 1.000000000000000
33 1296 12 0.500000000000000
33 1296 15 0.333333333333333
33 1296 583 0.166666666666667
1296 12 1297 0.200000000000000
1296 12 26 0.200000000000000
1296 12 2453 0.200000000000000
1296 12 1991 0.200000000000000
1296 12 0 0.200000000000000
12 1297 15 1.000000000000000
1297 15 30 1.000000000000000
624 1298 1299 1.000000000000000
1298 1299 1300 1.000000000000000
1299 1300 1301 1.000000000000000
1300 1301 15 1.000000000000000
1301 15 316 1.000000000000000
15 316 15 0.222222222222222
15 316 12 0.333333333333333
15 316 25 0.222222222222222
15 316 30 0.111111111111111
15 316 190 0.111111111111111
316 15 582 0.083333333333333
316 15 60 0.083333333333333
316 15 2 0.083333333333333
316 15 100 0.083333333333333
316 15 809 0.083333333333333
316 15 84 0.083333333333333
316 15 46 0.083333333333333
316 15 734 0.083333333333333
316 15 1906 0.083333333333333
316 15 323 0.083333333333333
316 15 404 0.083333333333333
316 15 583 0.083333333333333
582 773 1050 0.250000000000000
582 773 1467 0.250000000000000
582 773 45 0.250000000000000
582 773 23 0.250000000000000
773 1050 148 1.000000000000000
1050 148 61 1.000000000000000
148 61 7 1.000000000000000
61 7 383 0.333333333333333
61 7 15 0.333333333333333
61 7 100 0.333333333333333
7 383 1302 0.500000000000000
7 383 3 0.500000000000000
383 1302 2 1.000000000000000
1302 2 1303 1.000000000000000
2 1303 12 1.000000000000000
1303 12 173 1.000000000000000
15 1294 1304 0.500000000000000
15 1294 42 0.500000000000000
1294 1304 232 1.000000000000000
1304 232 15 1.000000000000000
255 97 15 0.500000000000000
255 97 567 0.500000000000000
15 576 1305 1.000000000000000
576 1305 39 1.000000000000000
1305 39 3 1.000000000000000
3 466 12 0.250000000000000
3 466 128 0.125000000000000
3 466 277 0.125000000000000
3 466 81 0.125000000000000
3 466 255 0.125000000000000
3 466 60 0.125000000000000
3 466 16 0.125000000000000
466 12 0 0.095238095238095
466 12 951 0.047619047619048
466 12 60 0.142857142857143
466 12 579 0.095238095238095
466 12 26 0.095238095238095
466 12 1080 0.047619047619048
466 12 2 0.047619047619048
466 12 869 0.047619047619048
466 12 845 0.047619047619048
466 12 4055 0.047619047619048
466 12 650 0.047619047619048
466 12 1116 0.047619047619048
466 12 1637 0.047619047619048
466 12 12 0.047619047619048
466 12 413 0.047619047619048
466 12 23 0.047619047619048
9 116 316 0.333333333333333
9 116 493 0.333333333333333
9 116 4153 0.333333333333333
1013 97 209 1.000000000000000
97 209 1306 1.000000000000000
209 1306 92 1.000000000000000
1306 92 15 1.000000000000000
15 1307 1308 1.000000000000000
1307 1308 353 1.000000000000000
1308 353 177 1.000000000000000
353 177 1219 0.500000000000000
353 177 2346 0.500000000000000
177 1219 81 0.500000000000000
177 1219 23 0.500000000000000
1219 81 1049 1.000000000000000
81 1049 81 1.000000000000000
1049 81 137 0.500000000000000
1049 81 60 0.500000000000000
81 137 39 0.111111111111111
81 137 121 0.111111111111111
81 137 26 0.111111111111111
81 137 12 0.222222222222222
81 137 1391 0.111111111111111
81 137 15 0.111111111111111
81 137 23 0.111111111111111
81 137 267 0.111111111111111
137 39 1309 1.000000000000000
39 1309 97 0.125000000000000
39 1309 60 0.250000000000000
39 1309 30 0.125000000000000
39 1309 3536 0.125000000000000
39 1309 805 0.125000000000000
39 1309 16 0.125000000000000
39 1309 12 0.125000000000000
1309 97 683 1.000000000000000
97 683 3 1.000000000000000
683 3 1233 0.200000000000000
683 3 3409 0.200000000000000
683 3 222 0.200000000000000
683 3 2875 0.200000000000000
683 3 4744 0.200000000000000
1233 88 12 1.000000000000000
88 12 950 0.111111111111111
88 12 990 0.111111111111111
88 12 579 0.111111111111111
88 12 60 0.111111111111111
88 12 157 0.111111111111111
88 12 3484 0.111111111111111
88 12 39 0.111111111111111
88 12 2769 0.111111111111111
88 12 1583 0.111111111111111
623 332 1310 1.000000000000000
332 1310 1311 1.000000000000000
1310 1311 15 1.000000000000000
1311 15 143 1.000000000000000
44 82 255 0.500000000000000
44 82 203 0.500000000000000
255 674 15 0.500000000000000
255 674 12 0.500000000000000
674 15 2 0.375000000000000
674 15 30 0.125000000000000
674 15 106 0.125000000000000
674 15 2376 0.125000000000000
674 15 256 0.125000000000000
674 15 44 0.125000000000000
2 1092 381 1.000000000000000
1092 381 30 1.000000000000000
381 30 149 1.000000000000000
30 149 616 1.000000000000000
149 616 1235 1.000000000000000
616 1235 663 1.000000000000000
1235 663 1312 1.000000000000000
663 1312 121 1.000000000000000
1312 121 479 1.000000000000000
121 479 12 1.000000000000000
12 1313 25 0.333333333333333
12 1313 2267 0.333333333333333
12 1313 625 0.333333333333333
1313 25 15 1.000000000000000
15 1314 244 1.000000000000000
1314 244 616 1.000000000000000
244 616 372 1.000000000000000
616 372 1235 1.000000000000000
372 1235 12 1.000000000000000
25 173 405 0.200000000000000
25 173 3 0.400000000000000
25 173 2663 0.200000000000000
25 173 16 0.200000000000000
405 97 269 1.000000000000000
97 269 128 0.500000000000000
97 269 148 0.500000000000000
269 128 53 1.000000000000000
769 12 114 0.200000000000000
769 12 118 0.200000000000000
769 12 997 0.200000000000000
769 12 60 0.200000000000000
769 12 1205 0.200000000000000
156 890 181 1.000000000000000
890 181 12 0.500000000000000
890 181 2 0.500000000000000
181 12 544 0.166666666666667
181 12 11 0.166666666666667
181 12 809 0.333333333333333
181 12 3269 0.166666666666667
181 12 101 0.166666666666667
12 544 60 0.500000000000000
12 544 15 0.500000000000000
544 60 255 1.000000000000000
255 1224 15 0.666666666666667
255 1224 12 0.333333333333333
1224 15 84 0.111111111111111
1224 15 12 0.111111111111111
1224 15 31 0.111111111111111
1224 15 114 0.222222222222222
1224 15 0 0.111111111111111
1224 15 3367 0.111111111111111
1224 15 3 0.222222222222222
84 809 69 1.000000000000000
809 69 1294 0.500000000000000
809 69 23 0.500000000000000
69 1294 12 1.000000000000000
1294 12 12 1.000000000000000
1294 1315 15 1.000000000000000
1315 15 1316 1.000000000000000
15 1316 15 1.000000000000000
1316 15 255 1.000000000000000
255 950 623 1.000000000000000
623 12 656 0.142857142857143
623 12 30 0.142857142857143
623 12 60 0.142857142857143
623 12 85 0.142857142857143
623 12 845 0.142857142857143
623 12 1517 0.142857142857143
623 12 1431 0.142857142857143
656 12 97 0.500000000000000
656 12 12 0.500000000000000
97 279 353 0.500000000000000
97 279 610 0.500000000000000
353 910 2 1.000000000000000
910 2 1317 0.500000000000000
910 2 509 0.500000000000000
2 1317 3 0.333333333333333
2 1317 147 0.333333333333333
2 1317 3894 0.333333333333333
1317 3 753 0.500000000000000
1317 3 4744 0.500000000000000
753 1318 12 1.000000000000000
1318 12 173 0.200000000000000
1318 12 0 0.400000000000000
1318 12 114 0.200000000000000
1318 12 475 0.200000000000000
405 232 12 0.250000000000000
405 232 15 0.500000000000000
405 232 1047 0.250000000000000
232 12 951 0.111111111111111
232 12 106 0.111111111111111
232 12 0 0.222222222222222
232 12 205 0.111111111111111
232 12 82 0.111111111111111
232 12 1113 0.111111111111111
232 12 12 0.111111111111111
232 12 1692 0.111111111111111
1269 742 12 1.000000000000000
